# RD,State Code,County Code,Site ID,Parameter Code,Parameter,Parameter Abbreviation,Parameter Alternate Name,CAS Number,POC,Sample Duration,Unit Code,Units,Method Code,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency,Qualifier - 1,Qualifier - 2,Qualifier - 3,Alternate Method Detectable Limit,Makeup Sample,Standard Units,Still Valid,Round or Truncate,MAAC ppb,MAAC ug/m3,Type
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-09-14,1900-01-01,0.576,,,,,,0.00712,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-09-20,1900-01-01,0.417,,,,,,0.00733,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-09-26,1900-01-01,0.474,,,,,,0.00697,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-10-02,1900-01-01,0.687,,,,,,0.00705,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-10-08,1900-01-01,0.368,,,,,,0.0068,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-10-14,1900-01-01,0.459,,,,,,0.00714,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-10-20,1900-01-01,0.497,,,,,,0.00691,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-10-26,1900-01-01,0.328,,,,,,0.00685,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-11-01,1900-01-01,0.619,,,,,,0.00703,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-11-07,1900-01-01,0.802,,,,,,0.00697,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-11-13,1900-01-01,0.356,,,,,,0.00661,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-11-19,1900-01-01,0.598,,,,,,0.0064,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-11-25,1900-01-01,0.634,,,,,,0.0066,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-12-01,1900-01-01,0.582,,,,,,0.0068,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-12-07,1900-01-01,0.487,,,,,,0.00708,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-12-19,1900-01-01,0.406,,,,,,0.00748,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2022-12-31,1900-01-01,0.563,,,,,,0.00734,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,7,7,3,Nanograms/cubic meter (25 C),89,2022-12-13,1900-01-01,0.181,,,,,,0.00701,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-01-06,1900-01-01,0.715,,,,,,0.0074,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-01-12,1900-01-01,0.281,,,,,,0.00695,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-01-18,1900-01-01,0.41,,,,,,0.00756,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-01-24,1900-01-01,2.26,,,,,,0.0071,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-01-30,1900-01-01,0.165,,,,,,0.00678,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-02-05,1900-01-01,0.443,,,,,,0.00711,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-02-11,1900-01-01,0.437,,,,,,0.00709,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-02-17,1900-01-01,0.17,,,,,,0.00691,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-02-23,1900-01-01,0.37,,,,,,0.00658,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-03-01,1900-01-01,0.619,,,,,,0.00757,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-03-07,1900-01-01,0.583,,,,,,0.00743,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-03-13,1900-01-01,0.284,,,,,,0.00716,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-03-19,1900-01-01,0.312,,,,,,0.00696,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-03-25,1900-01-01,0.962,,,,,,0.00745,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-03-31,1900-01-01,0.829,,,,,,0.00781,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-04-06,1900-01-01,0.324,,,,,,0.0073,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-04-12,1900-01-01,0.962,,,,,,0.00766,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-04-18,1900-01-01,0.954,,,,,,0.00787,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-04-24,1900-01-01,0.636,,,,,,0.00849,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-04-30,1900-01-01,0.769,,,,,,0.00867,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-05-06,1900-01-01,0.556,,,QX,LJ,,0.0089,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-05-12,1900-01-01,0.796,,,,,,0.00807,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-05-18,1900-01-01,1.14,,,,,,0.00783,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-05-24,1900-01-01,0.807,,,,,,0.00793,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-05-30,1900-01-01,0.826,,,,,,0.00809,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-06-05,1900-01-01,0.953,,,,,,0.00803,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-06-11,1900-01-01,0.759,,,,,,0.00814,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-06-17,1900-01-01,0.669,,,,,,0.00808,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-06-23,1900-01-01,0.655,,,,,,0.00813,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-06-29,1900-01-01,0.39,,,,,,0.00842,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-07-05,1900-01-01,0.417,,,,,,0.00844,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-07-11,1900-01-01,0.247,,,,,,0.00841,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-07-17,1900-01-01,0.862,,,,,,0.00854,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-07-23,1900-01-01,0.582,,,,,,0.00834,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-07-29,1900-01-01,0.615,,,,,,0.00857,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-08-04,1900-01-01,0.413,,,LJ,,,0.00863,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-08-10,1900-01-01,0.434,,,LJ,,,0.00809,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-08-16,1900-01-01,0.802,,,QX,LJ,,0.00805,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-08-22,1900-01-01,2.06,,,,,,0.00833,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-08-28,1900-01-01,0.609,,,,,,0.00791,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-09-03,1900-01-01,0.646,,,,,,0.00811,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-09-09,1900-01-01,0.564,,,,,,0.00801,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-09-19,1900-01-01,0.588,,,,,,0.00795,True,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-09-21,1900-01-01,0.54,,,,,,0.00777,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-09-27,1900-01-01,0.618,,,,,,0.00799,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-10-03,1900-01-01,0.882,,,LJ,,,0.00807,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-10-09,1900-01-01,0.644,,,LJ,,,0.00722,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-10-15,1900-01-01,0.183,,,LJ,,,0.00681,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-10-21,1900-01-01,0.542,,,LJ,,,0.00735,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-10-27,1900-01-01,0.327,,,,,,0.00692,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-11-02,1900-01-01,0.84,,,,,,0.00677,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-11-08,1900-01-01,0.449,,,,,,0.00722,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-11-14,1900-01-01,0.817,,,,,,0.00694,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-11-20,1900-01-01,0.492,,,,,,0.00695,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-11-26,1900-01-01,0.261,,,,,,0.00649,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-12-02,1900-01-01,0.288,,,,,,0.00677,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-12-08,1900-01-01,0.328,,,,,,0.00706,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-12-14,1900-01-01,1.03,,,,,,0.00682,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-12-20,1900-01-01,0.698,,,,,,0.00688,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2023-12-26,1900-01-01,0.0924,,,,,,0.00672,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,7,7,3,Nanograms/cubic meter (25 C),89,2023-09-15,1900-01-01,0.953,,,,,,0.00809,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-01-01,1900-01-01,0.219,,,,,,0.00651,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-01-07,1900-01-01,0.313,,,,,,0.00673,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-01-13,1900-01-01,0.14,,,,,,0.00631,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-01-19,1900-01-01,0.151,,,,,,0.00622,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-01-25,1900-01-01,0.245,,,,,,0.00675,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-01-31,1900-01-01,0.783,,,,,,0.00687,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-02-06,1900-01-01,1.13,,,,,,0.00697,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-02-12,1900-01-01,0.156,,,,,,0.00683,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-02-18,1900-01-01,0.266,,,,,,0.00686,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-02-24,1900-01-01,0.453,,,,,,0.00715,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-03-01,1900-01-01,0.6,,,,,,0.00704,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-03-07,1900-01-01,0.737,,,,,,0.00743,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-03-13,1900-01-01,0.566,,,,,,0.0076,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-03-19,1900-01-01,0.365,,,,,,0.00718,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-03-25,1900-01-01,0.63,,,DI,,,0.0145,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-04-06,1900-01-01,0.983,,,,,,0.00763,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-04-12,1900-01-01,0.642,,,,,,0.0074,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-04-18,1900-01-01,0.568,,,QX,LJ,,0.00757,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-04-24,1900-01-01,0.79,,,,,,0.00751,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-04-30,1900-01-01,0.507,,,QX,LJ,,0.00784,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-05-06,1900-01-01,0.312,,,,,,0.00779,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-05-12,1900-01-01,0.678,,,,,,0.00756,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-05-18,1900-01-01,1.2,,,,,,0.00798,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-05-24,1900-01-01,0.455,,,,,,0.00803,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-05-30,1900-01-01,0.532,,,,,,0.00755,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-06-05,1900-01-01,0.528,,,,,,0.0082,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-06-11,1900-01-01,0.945,,,,,,0.00827,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-06-17,1900-01-01,0.806,,,,,,0.00857,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-06-29,1900-01-01,0.352,,,,,,0.00802,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-07-05,1900-01-01,0.555,,,,,,0.00808,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
RD,40,109,1037,12103,Arsenic (TSP) STP,AS,,7440-38-2,6,7,3,Nanograms/cubic meter (25 C),89,2024-07-11,1900-01-01,0.698,,,,,,0.00811,False,Micrograms/cubic meter (25 C),YES,R,,0.02,Carcinogen
